10.914, 18.291, 59.947
12.202, 17.524, 59.938
13.492, 16.758, 59.938
14.782, 15.992, 59.938
16.072, 15.227, 59.929
17.363, 14.463, 59.929
18.654, 13.699, 59.929
19.946, 12.937, 59.92
21.238, 12.176, 59.92
22.531, 11.415, 59.91
23.825, 10.656, 59.91
25.118, 9.896, 59.91
26.414, 9.14, 59.899
27.709, 8.383, 59.899
29.005, 7.628, 59.888
30.302, 6.875, 59.888
31.599, 6.121, 59.888
32.898, 5.371, 59.875
34.197, 4.621, 59.875
35.497, 3.873, 59.862
36.798, 3.127, 59.862
38.1, 2.381, 59.862
39.403, 1.639, 59.846
40.707, 0.897, 59.846
42.012, 0.157, 59.83
43.318, -0.58, 59.83
44.625, -1.317, 59.83
45.934, -2.049, 59.81
47.243, -2.781, 57.889
48.554, -3.51, 54.499
49.867, -4.236, 50.883
51.18, -4.962, 46.99
52.496, -5.681, 42.745
53.812, -6.401, 38.028
55.13, -7.116, 32.636
56.45, -7.829, 26.155
58.824, -9.102, 0
58.824, -9.102, 0
76.448, -18.557, 0
endData
127
60
200
-22, 50, -11.42, 53.662, -11.42, 53.662, -0.839, 57.323
-0.839, 57.323, 11.392, 52.252, 11.392, 52.252, 23.623, 47.18
23.623, 47.18, 12.075, 47.019, 12.075, 47.019, 0.528, 46.857
0.528, 46.857, -11.405, 35.322, -11.405, 35.322, -23.337, 23.787
-23.337, 23.787, -35.17, 35.521, -35.17, 35.521, -47.004, 47.255
-47.004, 47.255, -70.67, 70.722, 5.91, 19.077, 58.824, -9.102
#PATH.JERRYIO-DATA {"appVersion":"0.8.3","format":"LemLib v0.5","gc":{"robotWidth":15,"robotHeight":16,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":1.5,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"VURC 2025 - High Stakes (Skills)","signature":"VURC 2025 - High Stakes (Skills)","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"zCfpZcnOoZ","x":-22,"y":50,"lock":false,"visible":true,"heading":70,"__type":"end-point"},{"uid":"WRFReaLC8e","x":-0.8393536990185309,"y":57.32310945721862,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"6m6O3GUl8W"},{"controls":[{"uid":"WRFReaLC8e","x":-0.8393536990185309,"y":57.32310945721862,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"TLqoJpK1Lk","x":23.62250376154887,"y":47.1803880711297,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"cKdE7zjzmQ"},{"controls":[{"uid":"TLqoJpK1Lk","x":23.62250376154887,"y":47.1803880711297,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"dqqocRvMDi","x":0.5279248988302014,"y":46.85721238598236,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"wxVpIDlYBF"},{"controls":[{"uid":"dqqocRvMDi","x":0.5279248988302014,"y":46.85721238598236,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"GWj7kbK1Nm","x":-23.337301891967265,"y":23.78749315487814,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"yVePMsr2Q4"},{"controls":[{"uid":"GWj7kbK1Nm","x":-23.337301891967265,"y":23.78749315487814,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"FHBX2NdBra","x":-47.00365179284142,"y":47.25496616582898,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"HBQHlcQOgk"},{"controls":[{"uid":"FHBX2NdBra","x":-47.00365179284142,"y":47.25496616582898,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"zjT6pX6Npx","x":-70.67000169371556,"y":70.72243917677983,"lock":false,"visible":true,"__type":"control"},{"uid":"sIgffDbr83","x":5.910030742566857,"y":19.07659719433066,"lock":false,"visible":true,"__type":"control"},{"uid":"eprt0AluOM","x":58.82371327797513,"y":-9.10177177716766,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"iI9DMz3oY3"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":60},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path","uid":"HKCq0dTaM4","lock":false,"visible":true}]}
